timestamp,AmbientLightSensor,AccX,AccY
1658587685321,,,4.261679172515869
1658587685322,,2.049436569213867,
1658587685358,,3.361459255218506,3.5242648124694824
1658587685359,156.0,,
1658587685430,149.0,,3.0550012588500977
1658587685431,,3.706224203109741,
1658587685502,,3.801992416381836,2.6815059185028076
1658587685503,149.0,,
1658587685538,162.0,,
1658587685575,,3.3423056602478027,2.0398597717285156
1658587685668,,,1.7908629179000854
1658587685669,,1.522712230682373,
1658587685670,245.0,,
1658587685716,,0.07661445438861847,1.8291701078414917
1658587685753,,0.9672574996948242,1.015141487121582
1658587685789,282.0,,
1658587685826,282.0,1.0342950820922852,0.4405331015586853
1658587685898,,1.647210717201233,-0.10534487664699554
1658587685899,300.0,,
1658587685970,,1.7812861204147339,0.0
1658587685971,300.0,,
1658587686005,307.0,,
1658587686009,,1.6089035272598267,0.10534487664699554
1658587686079,,1.6280571222305298,0.12449848651885986
1658587686115,307.0,,
1658587686151,304.0,1.2832920551300049,-0.40222588181495667
1658587686224,,1.2066776752471924,-0.45010992884635925
1658587686260,289.0,,
1658587686261,289.0,,
1658587686296,,,-0.019153613597154617
1658587686297,,-0.06703764945268631,
1658587686335,,-0.43095630407333374,0.5267243981361389
1658587686371,277.0,,
1658587686408,,,0.9864110946655273
1658587686409,,-0.871489405632019,
1658587686411,277.0,,
1658587686479,,,0.6416460275650024
1658587686480,,-0.2968810200691223,
1658587686515,267.0,,
1658587686551,,-0.33518823981285095,0.7182605266571045
1658587686552,267.0,,
1658587686624,261.0,-0.09576806426048279,0.6320692300796509
1658587686660,,-0.5746083855628967,0.6799532771110535
1658587686697,261.0,,
1658587686733,256.0,-0.19153612852096558,0.6129156351089478
1658587686807,,-0.40222588181495667,0.6799532771110535
1658587686844,254.0,,
1658587686879,,-0.6224924325942993,1.072602391242981
1658587686949,,-0.15322890877723694,0.9864110946655273
1658587686985,254.0,-0.6416460275650024,1.1300631761550903
1658587687058,,-0.6607996821403503,1.091755986213684
1658587687129,,-0.4884171485900879,0.9768342971801758
1658587687130,254.0,,
1658587687206,,-0.47884035110473633,1.091755986213684
1658587687207,251.0,,
1658587687243,,,1.1875240802764893
1658587687244,,-0.3064578175544739,
1658587687285,251.0,,
1658587687321,,-0.507570743560791,1.3120225667953491
1658587687397,,,1.2737152576446533
1658587687399,,-0.2585737705230713,
1658587687433,251.0,,
1658587687470,119.0,-0.047884032130241394,1.216254472732544
1658587687505,,,1.1683704853057861
1658587687506,,0.009576806798577309,
1658587687576,97.0,,
1658587687577,97.0,-0.07661445438861847,1.1683704853057861
1658587687648,,,1.292868971824646
1658587687649,,-0.07661445438861847,
1658587687720,122.0,-0.2777273952960968,1.3407529592514038
1658587687791,,-0.363918662071228,1.4844050407409668
1658587687827,215.0,,
1658587687830,,-0.20111294090747833,1.455674648284912
1658587687864,215.0,,
1658587687899,,-0.09576806426048279,1.9249382019042969
1658587687934,260.0,,
1658587687970,,,2.2026655673980713
1658587687971,,0.08619125932455063,
1658587688006,260.0,,
1658587688042,,0.3734954595565796,2.250549554824829
1658587688044,266.0,,
1658587688115,,0.4213795065879822,2.4229321479797363
1658587688152,266.0,,
1658587688153,,0.1628057211637497,2.126051187515259
1658587688225,,0.4118026793003082,1.9249382019042969
1658587688299,,,1.8770540952682495
1658587688300,266.0,0.0,
1658587688372,,,1.8579005002975464
1658587688373,,0.0,
1658587688409,260.0,,
1658587688413,,-0.2585737705230713,1.8962076902389526
1658587688446,260.0,,
1658587688482,,-0.12449848651885986,1.6376339197158813
1658587688557,256.0,,
1658587688558,,-0.3064578175544739,2.1164743900299072
1658587688595,256.0,,
1658587688638,,-0.26815059781074524,1.742978811264038
1658587688668,249.0,,
1658587688704,,-0.5267243981361389,1.7334020137786865
1658587688741,249.0,-0.9768342971801758,1.886630892753601
1658587688777,244.0,,
1658587688814,,-0.9959878921508789,1.9249382019042969
1658587688887,244.0,-1.1779472827911377,2.097320795059204
1658587688958,,-1.1013327836990356,1.8483237028121948
1658587689030,,-0.5363011956214905,1.2449848651885986
1658587689031,245.0,,
1658587689067,,-0.5171475410461426,1.1204863786697388
1658587689139,247.0,-0.7757213711738586,1.0342950820922852
1658587689174,247.0,,
1658587689211,,-0.08619125932455063,0.028730420395731926
1658587689248,244.0,,
1658587689284,,0.5937620401382446,-0.6224924325942993
1658587689320,244.0,,
1658587689326,,0.31603461503982544,-0.7565677165985107
1658587689393,,0.5650315880775452,-0.8523358106613159
1658587689465,244.0,0.028730420395731926,-0.363918662071228
1658587689506,246.0,,
1658587689542,,0.22026655077934265,-0.43095630407333374
1658587689615,,0.4692635238170624,-0.7757213711738586
1658587689616,247.0,,
1658587689650,,0.7948749661445618,-1.1204863786697388
1658587689729,,1.0247182846069336,-1.3024457693099976
1658587689763,247.0,,
1658587689800,,1.158793568611145,-1.1109095811843872
1658587689872,250.0,0.6033388376235962,-0.689530074596405
1658587689910,250.0,0.2106897532939911,0.15322890877723694
1658587689981,256.0,-0.009576806798577309,0.7182605266571045
1658587690053,,-0.2298433631658554,1.436521053314209
1658587690054,256.0,,
1658587690093,259.0,,
1658587690132,,-0.4596867263317108,2.1739351749420166
1658587690170,,-0.8523358106613159,2.8347349166870117
1658587690207,249.0,,
1658587690241,,-0.7757213711738586,3.332728862762451
1658587690314,,-1.5322890281677246,3.7253777980804443
1658587690350,228.0,,
1658587690351,228.0,,
1658587690388,,-1.6950948238372803,3.8115692138671875
1658587690429,,,3.4763808250427246
1658587690430,,-1.4748282432556152,
1658587690463,175.0,,
1658587690500,,-2.298433542251587,3.5913026332855225
1658587690501,175.0,,
1658587690573,181.0,-2.1068975925445557,3.179499864578247
1658587690645,,-2.518700122833252,3.361459255218506
1658587690646,181.0,,
1658587690719,149.0,-2.8347349166870117,2.604891538619995
1658587690755,,-1.8770540952682495,1.7525556087493896
1658587690794,149.0,,
1658587690828,172.0,-1.2545616626739502,0.6033388376235962
1658587690900,,-1.359906554222107,0.47884035110473633
1658587690936,215.0,,
1658587690937,215.0,,
1658587690973,,-1.3311761617660522,0.5841852426528931
1658587691045,230.0,-0.45010992884635925,0.19153612852096558
1658587691084,,-0.47884035110473633,0.17238251864910126
1658587691085,230.0,,
1658587691156,,-0.47884035110473633,0.2298433631658554
1658587691193,231.0,,
1658587691229,231.0,-0.181959331035614,0.23942017555236816
1658587691301,,,0.047884032130241394
1658587691302,235.0,0.14365209639072418,
1658587691339,,0.2777273952960968,0.047884032130241394
1658587691376,235.0,,
1658587691411,238.0,0.4884171485900879,0.15322890877723694
1658587691484,,0.3256114423274994,0.2777273952960968
1658587691519,238.0,,
1658587691524,241.0,,
1658587691556,,0.7757213711738586,-0.038307227194309235
1658587691628,,,0.20111294090747833
1658587691629,,0.47884035110473633,
1658587691665,245.0,0.689530074596405,0.2777273952960968
1658587691738,,0.5363011956214905,0.5650315880775452
1658587691774,247.0,,
1658587691811,247.0,0.8523358106613159,0.5171475410461426
1658587691885,250.0,0.9385270476341248,0.4118026793003082
1658587691924,,,0.33518823981285095
1658587691925,,0.9576807022094727,
1658587691966,250.0,,
1658587692001,,1.0342950820922852,0.181959331035614
1658587692078,,0.8140285611152649,0.43095630407333374
1658587692115,250.0,,
1658587692150,,,0.5554547905921936
1658587692151,249.0,0.871489405632019,
1658587692188,,0.7086837291717529,0.6129156351089478
1658587692260,134.0,,0.4692635238170624
1658587692261,134.0,0.8427590131759644,
1658587692333,,,0.507570743560791
1658587692334,,0.6416460275650024,
1658587692370,138.0,,
1658587692406,138.0,0.6607996821403503,0.6416460275650024
1658587692443,,0.545877993106842,0.727837324142456
1658587692515,191.0,0.45010992884635925,0.8140285611152649
1658587692552,191.0,,
1658587692588,,,0.7661445140838623
1658587692589,,0.7469909191131592,
1658587692625,234.0,,
1658587692660,,,0.9289502501487732
1658587692661,,0.5171475410461426,
1658587692703,,,0.9193734526634216
1658587692704,234.0,0.5363011956214905,
1658587692740,257.0,,
1658587692780,,0.49799394607543945,0.8619126081466675
1658587692853,257.0,0.7374141216278076,0.727837324142456
1658587692925,,0.6703764796257019,0.9002198576927185
1658587692965,,0.47884035110473633,0.9289502501487732
1658587692998,257.0,,
1658587693034,,0.49799394607543945,0.9576807022094727
1658587693108,,0.49799394607543945,0.689530074596405
1658587693146,257.0,,
1658587693181,,0.38307225704193115,0.7182605266571045
1658587693218,255.0,,
1658587693255,,0.33518823981285095,0.7469909191131592
1658587693292,255.0,0.2777273952960968,0.7661445140838623
1658587693330,254.0,,
1658587693367,,,1.015141487121582
1658587693368,,0.1628057211637497,
1658587693443,,,1.1300631761550903
1658587693444,254.0,0.12449848651885986,
1658587693483,,-0.019153613597154617,1.2258312702178955
1658587693552,,,1.1683704853057861
1658587693553,,0.028730420395731926,
1658587693588,254.0,,
1658587693625,,-0.019153613597154617,1.1492167711257935
1658587693697,,-0.019153613597154617,1.1300631761550903
1658587693698,164.0,,
1658587693734,164.0,,
1658587693770,,-0.14365209639072418,1.2449848651885986
1658587693813,192.0,,1.1875240802764893
1658587693814,,-0.028730420395731926,
1658587693888,,,1.1875240802764893
1658587693889,,-0.047884032130241394,
1658587693890,192.0,,
1658587693925,44.0,,
1658587693960,,-0.20111294090747833,1.3215993642807007
1658587694033,,-0.047884032130241394,1.3407529592514038
1658587694069,118.0,,
1658587694070,118.0,0.047884032130241394,1.2449848651885986
1658587694143,,0.14365209639072418,1.2449848651885986
1658587694180,22.0,,
1658587694216,,,1.3503297567367554
1658587694217,,0.038307227194309235,
1658587694218,22.0,,
1658587694289,,,1.359906554222107
1658587694290,77.0,0.0,
1658587694361,,-0.15322890877723694,1.4652514457702637
1658587694362,77.0,,
1658587694397,,,1.3120225667953491
1658587694398,,-0.009576806798577309,
1658587694434,226.0,,
1658587694473,,,1.3120225667953491
1658587694474,,0.07661445438861847,
1658587694512,226.0,,
1658587694545,,,1.3503297567367554
1658587694546,114.0,0.07661445438861847,
1658587694618,,-0.019153613597154617,1.4269442558288574
1658587694654,215.0,,
1658587694655,,-0.028730420395731926,1.4077905416488647
1658587694656,215.0,,
1658587694728,,0.07661445438861847,1.4652514457702637
1658587694765,256.0,,
1658587694803,256.0,0.07661445438861847,1.4077905416488647
1658587694878,,0.038307227194309235,1.5322890281677246
1658587694913,257.0,-0.047884032130241394,1.455674648284912
1658587694951,257.0,,
1658587694987,,0.0,1.4173674583435059
1658587695061,,0.05746084079146385,1.3215993642807007
1658587695098,257.0,,
1658587695134,,0.07661445438861847,1.37906014919281
1658587695208,,0.05746084079146385,1.4269442558288574
1658587695244,,-0.06703764945268631,1.50355863571167
1658587695245,257.0,,
1658587695318,,-0.028730420395731926,1.5131354331970215
1658587695391,257.0,-0.19153612852096558,1.50355863571167
1658587695465,,-0.05746084079146385,1.5322890281677246
1658587695504,,-0.1628057211637497,1.6089035272598267
1658587695542,257.0,,
1658587695576,,-0.17238251864910126,1.5514427423477173
1658587695651,,-0.10534487664699554,1.5514427423477173
1658587695690,257.0,,
1658587695693,,-0.35434186458587646,1.7717092037200928
1658587695726,256.0,,
1658587695768,,,1.6663644313812256
1658587695769,,-0.4118026793003082,
1658587695847,249.0,-1.091755986213684,1.886630892753601
1658587695849,249.0,,
1658587695891,,-1.292868971824646,2.1164743900299072
1658587695956,,-1.0438719987869263,2.1930887699127197
1658587695992,244.0,,
1658587696038,244.0,-1.015141487121582,2.0207061767578125
1658587696110,236.0,-1.1013327836990356,2.298433542251587
1658587696149,,-0.9097966551780701,2.365471363067627
1658587696185,236.0,,
1658587696223,235.0,,2.346317768096924
1658587696224,,-0.545877993106842,
1658587696296,,-1.0342950820922852,3.0358476638793945
1658587696332,225.0,,
1658587696333,225.0,,
1658587696369,,-0.8044517636299133,3.7636849880218506
1658587696410,,-0.35434186458587646,3.773261785507202
1658587696444,209.0,,
1658587696480,,0.17238251864910126,3.706224203109741
1658587696481,209.0,,
1658587696553,,0.40222588181495667,3.3901896476745605
1658587696590,215.0,,
1658587696629,,0.43095630407333374,3.045424461364746
1658587696665,215.0,,
1658587696671,,0.6224924325942993,2.470816135406494
1658587696703,234.0,,
1658587696740,,0.5746083855628967,1.9536685943603516
1658587696818,251.0,0.5841852426528931,1.6280571222305298
1658587696819,251.0,,
1658587696896,,0.6320692300796509,1.3120225667953491
1658587696933,267.0,,0.9768342971801758
1658587696934,,0.9002198576927185,
1658587696971,267.0,,
1658587697008,,,0.6033388376235962
1658587697009,,1.216254472732544,
1658587697047,265.0,,
1658587697086,,1.4748282432556152,0.2777273952960968
1658587697124,,,0.15322890877723694
1658587697125,265.0,1.7525556087493896,
1658587697165,257.0,,
1658587697198,,1.6950948238372803,0.09576806426048279
1658587697271,,1.599326729774475,0.19153612852096558
1658587697272,257.0,,
1658587697308,255.0,,
1658587697344,,1.6855180263519287,0.23942017555236816
1658587697384,,1.944091796875,-0.07661445438861847
1658587697419,254.0,,
1658587697420,254.0,,
1658587697456,,,-0.5841852426528931
1658587697457,,1.4269442558288574,
1658587697530,,2.145204782485962,-1.0342950820922852
1658587697570,254.0,,
1658587697605,,1.0821791887283325,-0.4596867263317108
1658587697643,,,-0.3256114423274994
1658587697645,249.0,0.6799532771110535,
1658587697720,,0.43095630407333374,-0.24899697303771973
1658587697755,249.0,,
1658587697792,257.0,,
1658587697793,,0.13407529890537262,-0.17238251864910126
1658587697870,,0.1628057211637497,-0.17238251864910126
1658587697905,261.0,,
1658587697906,,-0.6416460275650024,0.7661445140838623
1658587697907,261.0,,
1658587697980,,,1.2449848651885986
1658587697981,,-1.4077905416488647,
1658587698021,241.0,,
1658587698056,,,1.9345149993896484
1658587698057,241.0,-1.647210717201233,
1658587698098,,-1.0821791887283325,2.126051187515259
1658587698132,198.0,,
1658587698169,,-0.9193734526634216,2.1068975925445557
1658587698206,198.0,,
1658587698244,,,1.9249382019042969
1658587698245,213.0,-0.8140285611152649,
1658587698318,,-0.545877993106842,1.4652514457702637
1658587698356,213.0,,
1658587698358,,-0.2585737705230713,1.0438719987869263
1658587698393,242.0,,
1658587698431,,-0.3064578175544739,1.091755986213684
1658587698504,261.0,-0.49799394607543945,1.1204863786697388
1658587698578,,-0.43095630407333374,1.3215993642807007
1658587698615,270.0,,
1658587698618,,-0.33518823981285095,1.1492167711257935
1658587698653,270.0,,
1658587698690,,,0.9768342971801758
1658587698691,,0.038307227194309235,
1658587698727,267.0,,
1658587698764,,0.3734954595565796,0.8427590131759644
1658587698801,267.0,,
1658587698837,,0.6129156351089478,0.727837324142456
1658587698873,266.0,,
1658587698916,,0.8331822156906128,0.6512228846549988
1658587698952,,0.5171475410461426,0.7374141216278076
1658587698998,267.0,,
1658587699033,,,1.1013327836990356
1658587699034,,0.3926490843296051,
1658587699073,,0.35434186458587646,1.1204863786697388
1658587699110,265.0,,
1658587699147,,0.5171475410461426,1.139639973640442
1658587699148,265.0,,
1658587699221,259.0,0.7852981686592102,1.0438719987869263
1658587699296,,0.6033388376235962,0.9768342971801758
1658587699298,259.0,,
1658587699334,96.0,0.4118026793003082,1.1300631761550903
1658587699409,,0.5746083855628967,1.0247182846069336
1658587699446,97.0,,
1658587699447,97.0,,
1658587699484,,0.6799532771110535,0.8906430602073669
1658587699559,,0.5841852426528931,0.8906430602073669
1658587699598,88.0,0.507570743560791,1.015141487121582
1658587699599,88.0,,
1658587699675,,0.3926490843296051,1.0438719987869263
1658587699713,199.0,,
1658587699749,,,1.091755986213684
1658587699750,,0.4692635238170624,
1658587699751,199.0,,
1658587699789,,0.4405331015586853,1.1204863786697388
1658587699825,85.0,,
1658587699864,,0.4213795065879822,1.1204863786697388
1658587699901,85.0,,
1658587699939,,0.4884171485900879,1.091755986213684
1658587699940,156.0,,
1658587700016,,0.43095630407333374,1.091755986213684
1658587700050,235.0,,1.091755986213684
1658587700051,235.0,0.35434186458587646,
1658587700129,,0.4405331015586853,1.1013327836990356
1658587700166,267.0,,
1658587700202,,0.4405331015586853,0.9864110946655273
1658587700204,267.0,,
1658587700246,,0.2777273952960968,1.015141487121582
1658587700285,266.0,,
1658587700320,,0.181959331035614,1.0247182846069336
1658587700359,266.0,,
1658587700396,,0.17238251864910126,1.0438719987869263
1658587700434,262.0,,
1658587700439,,0.14365209639072418,0.8619126081466675
1658587700509,,,0.8906430602073669
1658587700510,262.0,0.2106897532939911,
1658587700546,261.0,,
1658587700585,,0.13407529890537262,0.871489405632019
1658587700661,,0.07661445438861847,1.0534487962722778
1658587700662,259.0,,
1658587700663,259.0,,
1658587700699,,-0.047884032130241394,1.0438719987869263
1658587700773,257.0,0.0,0.9768342971801758
1658587700811,257.0,,
1658587700851,,-0.09576806426048279,1.091755986213684
1658587700924,,,1.1204863786697388
1658587700925,,-0.2585737705230713,
1658587700965,,,1.1204863786697388
1658587700967,257.0,-0.19153612852096558,
1658587701045,,-0.2106897532939911,1.139639973640442
1658587701119,,,1.1109095811843872
1658587701120,257.0,-0.35434186458587646,
1658587701156,256.0,-0.5841852426528931,1.4269442558288574
1658587701231,,-1.1779472827911377,1.7334020137786865
1658587701280,249.0,,
1658587701311,249.0,-1.4269442558288574,2.0015525817871094
1658587701356,,-1.0342950820922852,1.944091796875
1658587701394,242.0,,
1658587701433,,,2.2888567447662354
1658587701434,,-1.2832920551300049,
1658587701471,242.0,,
1658587701507,,,2.719813108444214
1658587701508,241.0,-0.2298433631658554,
1658587701545,,0.8331822156906128,3.064578056335449
1658587701619,231.0,,3.600879430770874
1658587701620,231.0,0.5363011956214905,
1658587701699,,,3.840299606323242
1658587701700,,0.7852981686592102,
1658587701734,233.0,,
1658587701739,,0.8619126081466675,4.175487995147705
1658587701780,233.0,,
1658587701816,,0.9002198576927185,4.443638324737549
1658587701854,218.0,,
1658587701892,,1.0247182846069336,4.663905143737793
1658587701928,218.0,,
1658587701962,,0.8523358106613159,4.8267107009887695
1658587701964,207.0,,
1658587702001,,1.1971008777618408,4.855441093444824
1658587702072,207.0,1.015141487121582,5.07570743560791
1658587702107,196.0,,
1658587702143,,0.6799532771110535,5.152322292327881
1658587702214,,0.6320692300796509,5.07570743560791
1658587702215,186.0,,
1658587702285,,,4.654327869415283
1658587702286,,0.4692635238170624,
1658587702324,,0.6129156351089478,3.734954595565796
1658587702327,187.0,,
1658587702356,187.0,,
1658587702392,,0.14365209639072418,3.227383852005005
1658587702464,257.0,0.9289502501487732,2.518700122833252
1658587702498,257.0,,
1658587702536,,1.0055646896362305,1.9536685943603516
1658587702570,273.0,,
1658587702605,,,1.1109095811843872
1658587702606,,1.599326729774475,
1658587702643,273.0,,
1658587702649,,1.5322890281677246,0.7565677165985107
1658587702715,282.0,1.8195933103561401,0.3734954595565796
1658587702785,282.0,1.37906014919281,0.545877993106842
1658587702822,281.0,,
1658587702857,,1.3215993642807007,0.6703764796257019
1658587702928,,1.2641384601593018,0.6129156351089478
1658587702929,278.0,,
1658587702999,,1.0055646896362305,0.6416460275650024
1658587703069,271.0,0.871489405632019,0.507570743560791
1658587703103,,,0.6512228846549988
1658587703104,,0.689530074596405,
1658587703175,268.0,0.5554547905921936,0.7948749661445618
1658587703211,268.0,,
1658587703246,,,0.7469909191131592
1658587703247,,0.5171475410461426,
1658587703285,266.0,,
1658587703318,,0.45010992884635925,0.6416460275650024
1658587703355,266.0,,
1658587703388,,0.3256114423274994,0.7948749661445618
1658587703429,,0.3447650372982025,0.8427590131759644
1658587703495,,0.5171475410461426,0.8523358106613159
1658587703497,266.0,,
1658587703531,265.0,,
1658587703567,,0.9193734526634216,0.8044517636299133
1658587703638,,0.689530074596405,0.7852981686592102
1658587703640,265.0,,
1658587703674,267.0,,
1658587703710,,0.47884035110473633,0.8619126081466675
1658587703780,266.0,0.4405331015586853,0.9097966551780701
1658587703782,266.0,,
1658587703818,,0.5746083855628967,0.8140285611152649
1658587703889,265.0,0.5363011956214905,0.7469909191131592
1658587703928,265.0,,
1658587703962,,0.5937620401382446,0.8810662031173706
1658587704034,255.0,,
1658587704035,,0.38307225704193115,0.9289502501487732
1658587704069,255.0,,
1658587704107,,,0.8140285611152649
1658587704108,,0.31603461503982544,
1658587704140,127.0,,
1658587704175,,0.4884171485900879,0.7757213711738586
1658587704211,,0.545877993106842,0.8236053586006165
1658587704212,127.0,,
1658587704246,178.0,,
1658587704282,,0.38307225704193115,0.8810662031173706
1658587704355,,,0.871489405632019
1658587704356,,0.40222588181495667,
1658587704357,178.0,,
1658587704389,250.0,,
1658587704425,,0.31603461503982544,0.9002198576927185
1658587704502,,0.3256114423274994,0.9002198576927185
1658587704503,228.0,,
1658587704504,228.0,,
1658587704542,,0.24899697303771973,0.9289502501487732
1658587704617,,0.45010992884635925,0.9002198576927185
1658587704618,155.0,,
1658587704654,155.0,,
1658587704691,,0.31603461503982544,0.9768342971801758
1658587704727,86.0,,
1658587704728,,0.33518823981285095,0.9864110946655273
1658587704799,,0.4118026793003082,0.9289502501487732
1658587704800,86.0,,
1658587704870,24.0,0.2585737705230713,0.9864110946655273
1658587704943,,,0.9768342971801758
1658587704944,,0.2968810200691223,
1658587704947,24.0,,
1658587704979,43.0,,
1658587705015,,0.35434186458587646,0.8619126081466675
1658587705089,134.0,0.4405331015586853,0.8140285611152649
1658587705090,134.0,,
1658587705125,,0.363918662071228,0.9672574996948242
1658587705197,,,0.9864110946655273
1658587705198,,0.26815059781074524,
1658587705232,239.0,,
1658587705234,239.0,,
1658587705268,,0.3734954595565796,0.8906430602073669
1658587705341,,,0.8331822156906128
1658587705342,261.0,0.4596867263317108,
1658587705378,,,1.015141487121582
1658587705379,261.0,0.3447650372982025,
1658587705453,262.0,0.3064578175544739,1.0247182846069336
1658587705522,262.0,0.3256114423274994,0.9097966551780701
1658587705595,265.0,,0.8523358106613159
1658587705596,,0.363918662071228,
1658587705668,,0.3734954595565796,0.8523358106613159
1658587705669,265.0,,
1658587705703,,0.3926490843296051,0.8810662031173706
1658587705777,,,0.9481038451194763
1658587705778,,0.2106897532939911,
1658587705814,265.0,,
1658587705850,,0.22026655077934265,0.9289502501487732
1658587705920,,0.40222588181495667,0.9385270476341248
1658587705957,265.0,,
1658587705992,,,0.9097966551780701
1658587705993,,0.31603461503982544,
1658587706030,,0.2298433631658554,0.9097966551780701
1658587706065,262.0,,
1658587706105,,0.2777273952960968,0.9385270476341248
1658587706107,262.0,,
1658587706178,,0.1628057211637497,0.8810662031173706
1658587706249,,0.14365209639072418,0.9193734526634216
1658587706250,262.0,,
1658587706285,261.0,,
1658587706322,,0.23942017555236816,0.8236053586006165
1658587706357,,0.20111294090747833,0.8619126081466675
1658587706395,261.0,,
1658587706432,,0.3064578175544739,0.8331822156906128
1658587706502,,,0.8236053586006165
1658587706503,,0.2585737705230713,
1658587706542,261.0,,
1658587706574,,0.2298433631658554,0.871489405632019
1658587706647,,,0.9002198576927185
1658587706648,260.0,0.1149216815829277,
1658587706681,,,0.8523358106613159
1658587706682,,0.19153612852096558,
1658587706684,260.0,,
1658587706754,,0.15322890877723694,0.9481038451194763
1658587706790,259.0,,
1658587706827,,0.09576806426048279,0.8236053586006165
1658587706829,259.0,,
1658587706900,,-0.028730420395731926,0.871489405632019
1658587706938,,-0.1149216815829277,0.9768342971801758
1658587706972,259.0,,
1658587707007,,,1.1204863786697388
1658587707008,,-0.2106897532939911,
1658587707009,257.0,,
1658587707079,,-0.5363011956214905,1.292868971824646
1658587707117,257.0,,
1658587707151,256.0,-0.7374141216278076,1.3311761617660522
1658587707224,,,1.5131354331970215
1658587707225,,-0.9385270476341248,
1658587707260,254.0,,
1658587707262,254.0,,
1658587707264,,-0.9289502501487732,1.4460978507995605
1658587707331,,-0.5937620401382446,1.4077905416488647
1658587707367,245.0,,
1658587707403,,-1.0438719987869263,2.2601263523101807
1658587707404,245.0,,
1658587707475,,-1.5131354331970215,2.9688100814819336
1658587707513,214.0,,
1658587707548,,-1.2737152576446533,3.667917013168335
1658587707549,214.0,,
1658587707620,181.0,-1.359906554222107,4.280832767486572
1658587707657,,,4.434061527252197
1658587707658,,-1.3120225667953491,
1658587707694,181.0,,
1658587707729,,-1.158793568611145,3.9456443786621094
1658587707730,165.0,,
1658587707802,,-1.4460978507995605,3.4380736351013184
1658587707839,165.0,,
1658587707873,191.0,-1.1492167711257935,2.451662540435791
1658587707945,,-0.9193734526634216,1.5897499322891235
1658587707982,228.0,,
1658587707983,,-0.8619126081466675,1.0534487962722778
1658587707984,228.0,,
1658587708059,,-0.2585737705230713,0.545877993106842
1658587708095,247.0,,
1658587708131,,,0.43095630407333374
1658587708132,,0.07661445438861847,
1658587708166,247.0,,
1658587708201,,,0.028730420395731926
1658587708202,,0.5841852426528931,
1658587708237,254.0,,
1658587708238,,0.8140285611152649,-0.181959331035614
1658587708306,254.0,1.2066776752471924,-0.33518823981285095
1658587708374,,1.2641384601593018,-0.4213795065879822
1658587708442,,,-0.45010992884635925
1658587708443,254.0,1.292868971824646,
1658587708444,249.0,,
1658587708512,,1.0342950820922852,-0.38307225704193115
1658587708581,247.0,1.2545616626739502,-0.4884171485900879
1658587708584,247.0,,
1658587708651,,1.2258312702178955,-0.38307225704193115
1658587708720,249.0,,
1658587708721,,0.7469909191131592,-0.12449848651885986
1658587708723,249.0,,
1658587708790,,0.6512228846549988,0.038307227194309235
1658587708825,251.0,,
1658587708826,,0.5171475410461426,0.20111294090747833
1658587708862,251.0,,
1658587708895,,0.07661445438861847,0.3256114423274994
1658587708931,256.0,,
1658587708966,,,0.7374141216278076
1658587708967,,-0.4118026793003082,
1658587709002,256.0,,
1658587709037,,-1.1109095811843872,0.9768342971801758
1658587709072,239.0,,
1658587709108,,-1.3886369466781616,1.2641384601593018
1658587709144,239.0,,
1658587709149,,-1.4652514457702637,1.3120225667953491
1658587709178,223.0,,
1658587709213,,,1.3694833517074585
1658587709214,,-2.0398597717285156,
1658587709284,212.0,-2.5761611461639404,1.1971008777618408
1658587709286,212.0,,
1658587709355,,-3.0166940689086914,1.216254472732544
1658587709428,178.0,,
1658587709429,178.0,-3.1890766620635986,1.1492167711257935
1658587709501,,-3.485957622528076,1.0055646896362305
1658587709534,155.0,,
1658587709539,,-3.7636849880218506,1.0630255937576294
1658587709604,155.0,-4.309563159942627,1.0247182846069336
1658587709675,103.0,-4.568136692047119,1.0534487962722778
1658587709745,,,1.1300631761550903
1658587709746,,-4.730942726135254,
1658587709747,103.0,,
1658587709780,81.0,,
1658587709815,,-4.999093055725098,1.2832920551300049
1658587709886,69.0,-5.171475887298584,1.3407529592514038
1658587709888,69.0,,
1658587709956,,-5.20978307723999,1.4173674583435059
1658587710028,,-5.39174222946167,1.37906014919281
1658587710029,56.0,,
1658587710030,56.0,,
1658587710062,,,1.1109095811843872
1658587710063,,-5.123591423034668,
1658587710133,,-4.405331134796143,0.3447650372982025
1658587710134,49.0,,
1658587710172,49.0,,
1658587710204,,-3.5242648124694824,-0.35434186458587646
1658587710276,118.0,-2.5474305152893066,-1.2449848651885986
1658587710313,118.0,,
1658587710349,,-1.9249382019042969,-1.6855180263519287
1658587710385,166.0,-1.3215993642807007,-2.1930887699127197
1658587710454,,,-2.652775526046753
1658587710455,166.0,-0.689530074596405,
1658587710490,178.0,,
1658587710526,,-0.49799394607543945,-2.8634653091430664
1658587710598,,0.13407529890537262,-3.4093432426452637
1658587710600,178.0,,
1658587710634,172.0,,
1658587710668,,-0.1628057211637497,-3.620033025741577
1658587710739,161.0,0.22026655077934265,-3.9839515686035156
1658587710740,161.0,,
1658587710774,,-0.10534487664699554,-4.280832767486572
1658587710846,,-0.038307227194309235,-4.587290287017822
1658587710847,117.0,,
1658587710882,117.0,,
1658587710917,,-1.1492167711257935,-4.520252704620361
1658587710988,102.0,-0.13407529890537262,-4.932055473327637
1658587711024,102.0,,
1658587711059,,-0.5171475410461426,-4.367023944854736
1658587711094,108.0,,
1658587711099,,0.07661445438861847,-3.600879430770874
